system:index,AOD,date,.geo
MCD19A2_A2020357_h24v05_061_2023142094601_03,207.18158890290036,2020-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020357_h24v05_061_2023142094601_04,237.95208070617906,2020-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020358_h24v05_061_2023142100330_02,450.5258511979823,2020-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020358_h24v05_061_2023142100330_03,390.29003783102144,2020-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020358_h24v05_061_2023142100330_04,413.66708701134934,2020-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020359_h24v05_061_2023142101737_03,431.9709962168979,2020-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020359_h24v05_061_2023142101737_04,487.21059268600254,2020-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020361_h24v05_061_2023142104946_03,439.29886506935685,2020-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020361_h24v05_061_2023142104946_04,420.5523329129886,2020-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020363_h24v05_061_2023142111943_03,638.0762081784386,2020-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020363_h24v05_061_2023142111943_04,482.5170239596469,2020-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020364_h24v05_061_2023142113536_01,471.5523329129887,2020-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020364_h24v05_061_2023142113536_04,547.4438839848676,2020-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020365_h24v05_061_2023142115213_02,408.83984867591425,2020-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020365_h24v05_061_2023142115213_03,308.19924337957127,2020-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020366_h24v05_061_2023142120848_03,202.90037831021436,2020-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2020366_h24v05_061_2023142120848_04,163.3984867591425,2020-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021001_h24v05_061_2023142191607_02,278.1702395964691,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021001_h24v05_061_2023142191607_04,183.1450189155107,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021002_h24v05_061_2023142220839_03,295.73896595208066,2021-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021002_h24v05_061_2023142220839_04,333.46279949558635,2021-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021005_h24v05_061_2023143040511_03,383.0,2021-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021006_h24v05_061_2023143042327_02,226.65195460277428,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021006_h24v05_061_2023143042327_03,188.203026481715,2021-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021009_h24v05_061_2023143051754_03,391.94829760403536,2021-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021009_h24v05_061_2023143051754_04,512.0,2021-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021010_h24v05_061_2023143053341_04,398.12862547288773,2021-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021011_h24v05_061_2023143054918_03,309.6128625472888,2021-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021011_h24v05_061_2023143054918_04,354.2446406052963,2021-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021012_h24v05_061_2023143061139_01,147.70996216897854,2021-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021012_h24v05_061_2023143061139_03,230.07692307692307,2021-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021013_h24v05_061_2023143062808_03,255.74653215636823,2021-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021013_h24v05_061_2023143062808_04,285.8486759142497,2021-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021015_h24v05_061_2023143070745_02,311.08196721311475,2021-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021015_h24v05_061_2023143070745_03,265.6418663303909,2021-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021016_h24v05_061_2023143072514_04,430.97856242118536,2021-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021017_h24v05_061_2023143073940_04,405.35056746532155,2021-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021018_h24v05_061_2023143075522_03,539.4943253467843,2021-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021018_h24v05_061_2023143075522_04,530.0403530895334,2021-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021019_h24v05_061_2023143081036_01,350.03152585119807,2021-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021019_h24v05_061_2023143081036_03,258.5372005044136,2021-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021020_h24v05_061_2023143082638_03,269.78688524590166,2021-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021020_h24v05_061_2023143082638_04,173.01765447667086,2021-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021024_h24v05_061_2023143100105_02,420.2547288776797,2021-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021024_h24v05_061_2023143100105_03,322.5245901639344,2021-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021024_h24v05_061_2023143100105_04,295.7490542244641,2021-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021025_h24v05_061_2023143103531_03,379.7868852459016,2021-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021025_h24v05_061_2023143103531_04,477.1172761664564,2021-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021026_h24v05_061_2023143111207_02,353.2408575031526,2021-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021026_h24v05_061_2023143111207_04,308.67087011349304,2021-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021027_h24v05_061_2023143113903_03,358.264817150063,2021-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021027_h24v05_061_2023143113903_04,249.29003783102144,2021-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021028_h24v05_061_2023143120630_01,300.6948297604036,2021-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021028_h24v05_061_2023143120630_03,225.29255989911724,2021-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021029_h24v05_061_2023143123733_03,385.02017654476674,2021-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021029_h24v05_061_2023143123733_04,348.6607818411097,2021-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021030_h24v05_061_2023143130819_01,184.36065573770492,2021-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021030_h24v05_061_2023143130819_04,366.10899653979243,2021-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021031_h24v05_061_2023143133814_02,457.46784363177807,2021-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021031_h24v05_061_2023143133814_03,382.5397225725094,2021-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021032_h24v05_061_2023143140617_03,461.26481715006304,2021-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021036_h24v05_061_2023143155553_03,595.3467843631778,2021-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021036_h24v05_061_2023143155553_04,665.2698612862548,2021-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021037_h24v05_061_2023143161842_01,342.33795712484243,2021-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021037_h24v05_061_2023143161842_03,391.82093316519547,2021-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021038_h24v05_061_2023143163944_02,291.86506935687265,2021-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021038_h24v05_061_2023143163944_03,377.02269861286254,2021-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021039_h24v05_061_2023143170034_04,529.0462287104623,2021-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021041_h24v05_061_2023143174817_03,537.7087011349306,2021-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021041_h24v05_061_2023143174817_04,568.1488020176545,2021-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021042_h24v05_061_2023143181452_02,413.82093316519547,2021-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021042_h24v05_061_2023143181452_04,419.73644388398486,2021-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021044_h24v05_061_2023143201312_03,402.78184110970994,2021-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021045_h24v05_061_2023143203323_03,531.861286254729,2021-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021045_h24v05_061_2023143203323_04,522.4703656998739,2021-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021046_h24v05_061_2023143204823_01,419.33039092055486,2021-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021046_h24v05_061_2023143204823_04,576.4237074401009,2021-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021047_h24v05_061_2023143210418_02,682.9293820933166,2021-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021047_h24v05_061_2023143210418_03,475.06431273644387,2021-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021048_h24v05_061_2023145155836_03,365.53972257250945,2021-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021048_h24v05_061_2023145155836_04,436.91677175283735,2021-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021049_h24v05_061_2023145162502_02,487.97225725094574,2021-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021049_h24v05_061_2023145162502_04,541.2282471626734,2021-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021050_h24v05_061_2023145164847_04,532.7604035308954,2021-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021052_h24v05_061_2023145192031_03,655.9722572509457,2021-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021052_h24v05_061_2023145192031_04,561.5535939470366,2021-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021054_h24v05_061_2023145195059_02,670.8688524590164,2021-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021054_h24v05_061_2023145195059_03,654.9873896595209,2021-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021055_h24v05_061_2023145200731_01,392.3430012610341,2021-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021055_h24v05_061_2023145200731_03,598.6046511627907,2021-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021056_h24v05_061_2023145202454_03,333.1172761664565,2021-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021056_h24v05_061_2023145202454_04,214.733921815889,2021-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021058_h24v05_061_2023145205551_02,298.8650693568726,2021-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021058_h24v05_061_2023145205551_04,179.23329129886505,2021-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021059_h24v05_061_2023145211258_03,321.1197982345524,2021-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021059_h24v05_061_2023145211258_04,316.3770491803279,2021-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021060_h24v05_061_2023145212830_01,233.49558638083224,2021-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021060_h24v05_061_2023145212830_03,213.46784363177807,2021-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021061_h24v05_061_2023145214510_03,247.63430012610337,2021-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021061_h24v05_061_2023145214510_04,209.25094577553594,2021-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021062_h24v05_061_2023145220059_01,211.25094577553594,2021-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021062_h24v05_061_2023145220059_04,330.94199243379563,2021-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021063_h24v05_061_2023145221351_02,547.3127364438841,2021-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021063_h24v05_061_2023145221351_03,456.2005044136191,2021-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021064_h24v05_061_2023145222825_03,248.2105926860025,2021-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021064_h24v05_061_2023145222825_04,268.9407313997478,2021-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021066_h24v05_061_2023145225749_04,367.97099621689784,2021-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021068_h24v05_061_2023145232722_03,452.2912988650694,2021-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021068_h24v05_061_2023145232722_04,533.0403530895335,2021-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021069_h24v05_061_2023145234541_01,536.5662042875157,2021-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021076_h24v05_061_2023146013315_03,735.860025220681,2021-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021078_h24v05_061_2023146020126_04,472.7667087011349,2021-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021083_h24v05_061_2023146031103_01,405.29508196721315,2021-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021085_h24v05_061_2023146033951_01,338.7301387137453,2021-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021085_h24v05_061_2023146033951_03,452.0388219544846,2021-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021087_h24v05_061_2023146042005_01,523.6116015132408,2021-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021087_h24v05_061_2023146042005_03,472.7364438839848,2021-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021087_h24v05_061_2023146042005_04,624.9329896907216,2021-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021088_h24v05_061_2023146043922_02,825.4653215636822,2021-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021088_h24v05_061_2023146043922_03,670.8814627994955,2021-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021088_h24v05_061_2023146043922_04,353.45649432534674,2021-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021089_h24v05_061_2023146045432_03,267.74779319041613,2021-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021089_h24v05_061_2023146045432_04,343.843631778058,2021-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021090_h24v05_061_2023146050844_02,189.44892812105925,2021-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021090_h24v05_061_2023146050844_04,100.0706179066835,2021-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021091_h24v05_061_2023146052353_03,275.0668348045397,2021-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021091_h24v05_061_2023146052353_04,280.85876418663304,2021-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021092_h24v05_061_2023146053905_01,204.8221941992434,2021-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021092_h24v05_061_2023146053905_03,225.0920554854981,2021-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021093_h24v05_061_2023146055203_03,315.3795712484237,2021-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021093_h24v05_061_2023146055203_04,248.22320302648168,2021-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021097_h24v05_061_2023146065125_02,332.57377049180326,2021-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021098_h24v05_061_2023146070346_02,258.7982345523329,2021-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021098_h24v05_061_2023146070346_04,302.40731399747796,2021-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021099_h24v05_061_2023146071942_01,296.19924337957127,2021-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021099_h24v05_061_2023146071942_03,267.0592686002522,2021-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021100_h24v05_061_2023146073223_03,549.467843631778,2021-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021100_h24v05_061_2023146073223_04,538.2320302648171,2021-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021101_h24v05_061_2023146074620_01,673.9104665825977,2021-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021101_h24v05_061_2023146074620_03,615.5397225725095,2021-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021102_h24v05_061_2023146075959_02,388.00909090909096,2021-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021102_h24v05_061_2023146075959_03,401.2597730138713,2021-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021104_h24v05_061_2023146082652_02,558.1059268600252,2021-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021109_h24v05_061_2023146094231_03,335.9609079445145,2021-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021109_h24v05_061_2023146094231_04,259.3455233291299,2021-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021111_h24v05_061_2023146100728_02,484.0,2021-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021112_h24v05_061_2023146101931_03,585.5195460277428,2021-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021113_h24v05_061_2023146103148_02,354.67843631778055,2021-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021114_h24v05_061_2023146104430_02,239.31021437578812,2021-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021114_h24v05_061_2023146104430_04,273.26103404791934,2021-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021115_h24v05_061_2023146105751_01,271.8108448928121,2021-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021115_h24v05_061_2023146105751_03,291.40606060606063,2021-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021116_h24v05_061_2023146111037_03,356.5435056746532,2021-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021116_h24v05_061_2023146111037_04,373.72761664564945,2021-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021117_h24v05_061_2023146113136_01,336.79697351828503,2021-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021117_h24v05_061_2023146113136_03,316.4539722572509,2021-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021118_h24v05_061_2023146114516_02,395.4237074401008,2021-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021118_h24v05_061_2023146114516_03,366.15762925598983,2021-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021119_h24v05_061_2023146115929_01,340.6506935687263,2021-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021121_h24v05_061_2023146123108_03,438.9697351828499,2021-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021121_h24v05_061_2023146123108_04,497.95674740484435,2021-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021122_h24v05_061_2023146124937_02,555.1790668348045,2021-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021123_h24v05_061_2023146130929_03,670.3177805800756,2021-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021123_h24v05_061_2023146130929_04,756.7150063051702,2021-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021127_h24v05_061_2023146144315_02,514.0979381443299,2021-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021128_h24v05_061_2023146150357_03,529.9936948297604,2021-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021130_h24v05_061_2023146154619_02,1053.1228373702422,2021-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021130_h24v05_061_2023146154619_04,1014.701134930643,2021-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021131_h24v05_061_2023146160754_03,463.7313997477932,2021-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021132_h24v05_061_2023146162735_03,548.0489690721649,2021-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021132_h24v05_061_2023146162735_04,548.5107187894073,2021-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021133_h24v05_061_2023146165117_03,433.77931904161414,2021-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021136_h24v05_061_2023146180659_02,533.5523329129886,2021-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021136_h24v05_061_2023146180659_03,403.73139974779315,2021-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021136_h24v05_061_2023146180659_04,404.53972257250945,2021-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021137_h24v05_061_2023146183507_03,336.79192938209326,2021-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021137_h24v05_061_2023146183507_04,466.88235294117646,2021-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021138_h24v05_061_2023146185511_02,490.6443883984868,2021-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021138_h24v05_061_2023146185511_04,389.08953341740227,2021-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021139_h24v05_061_2023146191907_03,555.5889029003783,2021-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021139_h24v05_061_2023146191907_04,627.1340206185566,2021-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021141_h24v05_061_2023146200935_03,411.109709962169,2021-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021141_h24v05_061_2023146200935_04,383.94451450189155,2021-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021142_h24v05_061_2023146203608_01,524.500630517024,2021-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021142_h24v05_061_2023146203608_04,509.2577319587629,2021-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021143_h24v05_061_2023146210445_03,397.45397225725094,2021-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021144_h24v05_061_2023146213414_03,327.4804539722573,2021-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021144_h24v05_061_2023146213414_04,328.7276166456494,2021-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021145_h24v05_061_2023146215627_02,336.0542244640605,2021-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021145_h24v05_061_2023146215627_04,258.17906683480453,2021-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021146_h24v05_061_2023146222301_02,388.7717528373266,2021-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021146_h24v05_061_2023146222301_04,399.7996575342466,2021-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021147_h24v05_061_2023146225325_01,385.33795712484243,2021-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021147_h24v05_061_2023146225325_03,300.51212121212126,2021-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021148_h24v05_061_2023146232107_03,662.3064312736445,2021-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021148_h24v05_061_2023146232107_04,769.9344262295082,2021-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021149_h24v05_061_2023146234720_01,716.7578814627994,2021-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021149_h24v05_061_2023146234720_03,786.8840206185566,2021-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021151_h24v05_061_2023147003348_01,815.5447667087012,2021-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021151_h24v05_061_2023147003348_03,723.2976040353088,2021-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021152_h24v05_061_2023147005857_02,527.1800486618005,2021-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021152_h24v05_061_2023147005857_03,406.4577553593947,2021-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021152_h24v05_061_2023147005857_04,379.828499369483,2021-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
